0 20 0 0
1 17.607179659450953 0 0
2 15.500638778009169 0 0
3 13.646126590032985 0 0
4 12.013490126316078 0 0
5 10.576183949554366 0 0
6 9.310838545560264 2.6197675705165584e-10 1.0732651191203405e-10
7 8.1968803525910285 1.6514733327517013e-09 2.3139217139498532e-10
8 7.2161972507546954 4.7134640489345579e-09 3.8326565897196051e-10
9 6.3528440726036983 9.5835770033697874e-09 5.5951874274645379e-10
10 5.5927833467405694 1.5544475407921002e-08 6.757403153189947e-10
11 4.9236570591223288 2.5587567342504722e-08 8.86302338366309e-10
12 4.3345857210745384 3.9242739405176287e-08 9.7761080431236896e-10
13 3.8159914770125076 5.4590094067336603e-08 1.0895245252191269e-09
14 3.3594423757346412 6.9146116079042732e-08 1.1474134683854055e-09
15 2.9575152732566279 8.783112978169974e-08 1.3301302025210452e-09
16 2.6036751380899812 9.9659192806203194e-08 1.3408218460162193e-09
17 2.2921687965598037 1.1305052101737464e-07 1.4328700852216227e-09
18 2.0179313905407974 1.2390475118752827e-07 1.4615635770792266e-09
19 1.7765040266848753 1.2569403551020803e-07 1.4121787643853185e-09
20 1.5639612781789325 1.2161624886998791e-07 1.3381718862274969e-09
21 1.3768473602660507 1.1918606649324193e-07 1.2912085630886932e-09
22 1.2121199417922572 1.0879867745224483e-07 1.1879136109039043e-09
23 1.0671006791969753 9.8370474857121479e-08 1.0739732376795647e-09
24 0.93943166866716399 9.7759459251872188e-08 1.0505717975685206e-09
25 0.82703710840002786 9.2239578599072789e-08 9.7903160946054198e-10
26 0.72808954763160516 8.5441918487050653e-08 9.153977946786617e-10
27 0.64098017366590221 7.9546673915653888e-08 8.5335242094639045e-10
28 0.56429265379408067 7.4714732457916412e-08 8.1113213303695717e-10
29 0.4967801067930368 6.945187247372744e-08 7.5794942302803045e-10
30 0.43734482957731152 6.5366544680853202e-08 7.0842002250147834e-10
31 0.38502044937498414 6.0243254601055744e-08 6.5996707365945595e-10
32 0.33895621123539432 5.6809223298520316e-08 6.2400815947371696e-10
33 0.29840314539541979 5.2232836463687927e-08 5.7846003758867014e-10
34 0.26270188959612101 4.9614836898819071e-08 5.5479677097691382e-10
35 0.23127196834980759 4.5660604553641084e-08 5.1398231157428308e-10
