1 0.20816906257821979
2 0.22533622159127176 0.0058242141620004411
3 0.24528657498474676 0.005831230018147446
4 0.2673182235084457 0.0061862944510654924
5 0.28567705010830791 0.007224621591536598
6 0.29023756665557088 0.0084059746979051921
7 0.28890624902033113 0.011198733134837014
8 0.27949993141612639 0.014414321659448741
9 0.26504016463944546 0.016917857963569177
10 0.25245062418370684 0.020633722432031567
11 0.23814162908141881 0.022647405058195645
12 0.2301297896028178 0.025221523944229909
13 0.22037404886642797 0.028030425042974157
14 0.21809325112316263 0.030367100574125394
15 0.22646776494711937 0.031773492296498056
16 0.25104791625223627 0.036568345704362883
17 0.26560651104845512 0.039691370158456328
18 0.264531338425536 0.045333079202671975
19 0.3042785664999148 0.044132689093349345
20 0.32994170485828572 0.053730984725395517
21 0.32778561312087662 0.057965865224575856
22 0.3611034014040993 0.057265131572480185
23 0.38622656837833907 0.065381749303657297
24 0.38754367850856153 0.064705405994025633
25 0.43713448797329002 0.068205504841351905
26 0.41471664215085047 0.078976420591380311
27 0.41968212983808223 0.076941863107764463
28 0.45494236223538048 0.076347485871945106
29 0.54518744113532114 0.079549285230876107
30 0.57575548524122921 0.10129829824141975
31 0.59575432599769473 0.11464665178041201
32 0.41594680832472569 0.10875398430041888
33 0.52743525358121224 0.079866898679862852
34 0.55410808525539257 0.1019001649113625
35 0.82117331196884191 0.10924843952196227
36 0.64599575846859159 0.1605735846634419
37 0.68731009045808189 0.12736509433529014
38 0.41371432592716251 0.12567381430939509
39 0.64839382862663963 0.078742734283814717
40 1.1995990831069647 0.13303115072356167
41 2.041092611903601 0.24774867474328063
42 0.47817846149262966 0.38186952514566908
43 1.1433353792902607 0.091377500762971464
44 0.95737688530635712 0.24503544348269624
45 0.60386300725361863 0.17951938595656425
46 0.33510437866282611 0.11436799379803381
47 1.4075059395908727 0.06427011481834026
48 1.3370123209579596 0.27755983821551422
49 3.0714622209997535 0.25004905946473904
50 0.3218748872660428 0.57122228398730768
51 0.34925970960737623 0.06052555232531831
52 0.38581437940299962 0.067725365446456506
53 0.41718105712962017 0.075163526086693869
54 0.46640085449577418 0.082577406399370584
55 0.93763026569299091 0.086210878834708723
56 0.40678080660215005 0.19197998888062875
57 0.45267384314979153 0.078879349738636806
58 0.4767911279366252 0.086076030262367667
59 0.49874032630679332 0.0932507584464356
60 0.51839798898185407 0.097353177104585853
61 0.51896647652096428 0.09930995957506783
62 0.52328112098636304 0.096984951695190488
63 0.52985514974007608 0.10096104977548968
64 0.53082954732893939 0.10123331099351857
65 0.53630054617404899 0.10584836437266987
66 0.53744039624944784 0.10507455841968046
67 0.54373585314192219 0.10785478552065982
68 0.55002208778437678 0.10470553690389414
69 0.54787946912439578 0.10110700143095161
70 0.54901994040185453 0.10540197559145743
71 0.55248544321061932 0.10604982430014576
72 0.54807689029000506 0.10402663212401042
73 0.54879909318819931 0.1095934593661278
74 0.54805866467779585 0.10982571406607952
75 0.55315147490328032 0.11143933808007235
76 0.54519852588028028 0.10709612292415881
77 0.55699794055995766 0.1153859314032339
78 0.55747694445556828 0.10444364158259098
79 0.5565156675280043 0.10420129802907818
80 0.55720710456970479 0.10592228160030535
81 0.5581925268305723 0.10539192445048323
82 0.5534653906410899 0.10449130041755379
83 0.55501119516675435 0.10914324406253005
84 0.55994239262331502 0.10787389604796001
85 0.55285956495026456 0.10287385497396934
86 0.55943817835619924 0.11072693069302315
87 0.55350770118755521 0.10367646003636012
88 0.55537535642394531 0.10977939333350954
89 0.55346246518287756 0.10881178613321812
90 0.5582553267342345 0.10994486793462009
91 0.55842272981813124 0.10513282989345282
92 0.55579852059231161 0.10467155198090557
93 0.55578515471348544 0.10796397058902711
94 0.55541508813288576 0.10727372219909004
95 0.55279891015881732 0.1093336787663161
96 0.55789736574358895 0.11163144389313759
97 0.56094104474090734 0.10761909061411823
98 0.55478974747479226 0.10370512936603944
99 0.5548402200661926 0.10829391908545623
100 0.55506234515887154 0.11268079205243554
101 0.68497483217351562 0.10956619525441601
