1 0.188852138968813
2 0.18267752192161177 0.0013521813150167011
3 0.17472719369280623 0.0018633148228930504
4 0.16810395465244166 0.0021399271741044962
5 0.16332715407714662 0.0026984710840574303
6 0.16276385500350382 0.0029887670700522746
7 0.16742841603266981 0.0031299537518461565
8 0.17777293631925284 0.0032451769820066637
9 0.19363767641275126 0.0030988170464240146
10 0.21192688956550571 0.0034569514123746078
11 0.23167341846797154 0.0037186680043078731
12 0.24197632554051968 0.0044368281459317357
13 0.24717094012125881 0.0053975223738154336
14 0.24418287600353478 0.0066168100688330563
15 0.25214212348852055 0.0081592834565287122
16 0.2365469023289524 0.0094840187876521712
17 0.22110544264600046 0.010399037338064465
18 0.19783188468609073 0.011354462211575026
19 0.16375170140252535 0.011081777094224218
20 0.17829390017607408 0.0095331956338432396
21 0.16347956873224556 0.01147839439748111
22 0.1574635340277081 0.009806224505563288
23 0.15473057120850217 0.0098903042539858124
24 0.15720342960365444 0.010114431377206311
25 0.15729399478285783 0.010594650869635696
26 0.17647555292394987 0.010636596888210564
27 0.16664449968532752 0.011815449445899162
28 0.20499775063227688 0.011561294552887992
29 0.16155516494585845 0.013778582513259637
30 0.14433788760641789 0.011035942683643586
31 0.18556241223296288 0.010543308079358504
32 0.23815849830653346 0.013311507333784998
33 0.2198105351312748 0.016953196063961666
34 0.23790835276776631 0.016024679968744973
35 0.25057200493415716 0.018475448688962205
36 0.24412282270394511 0.019180343304819134
37 0.25838303040349309 0.018525028282284497
38 0.26822834932009099 0.019186383782839021
39 0.29899987132350003 0.01885877447233994
40 0.31012353279087379 0.021422932673461351
41 0.32469970703763723 0.02486558152588789
42 0.31478587927844287 0.02491365817828875
43 0.3271659106052841 0.023233144828285694
44 0.47605668785566718 0.025692312753673952
45 0.35341821842060395 0.037523188133969203
46 0.31617582873430261 0.027569874281972381
47 0.32856772309175014 0.026614126997836916
48 0.35309694035782785 0.026058190426818159
49 0.39312295435370603 0.028198126525940573
50 0.32006238155429384 0.034110451570820481
51 0.31307843410799058 0.025983307481270812
52 0.32082844405093724 0.024778665145072463
53 0.33311684902872402 0.026809429602317809
54 0.32739587050887237 0.027018967396279018
55 0.33034294181171325 0.026567870689675598
56 0.36916719160770756 0.026561304318703328
57 0.33255084165916077 0.028176399908999204
58 0.33852468025341187 0.028930042771566838
59 0.33589544708966607 0.028705560947461361
60 0.35042255654696075 0.027584417105170903
61 0.34387949658415207 0.029370761591397263
62 0.34140251823334361 0.028870749440362026
63 0.33893339038316922 0.027801507999457954
64 0.34126794459489335 0.028331805599194952
65 0.33986394005238663 0.026471295733392283
66 0.3430986961832278 0.028286636708479952
67 0.34540371560950273 0.027869279196103311
68 0.34351634880764359 0.028024642240121928
69 0.3456970989965153 0.028375710293048369
70 0.34349800270039998 0.027079515823007622
71 0.35891306928425443 0.029105067166615831
72 0.34520861230094163 0.028612330140645282
73 0.34572411844623158 0.027094310674275306
74 0.35416762422652631 0.02726100918200848
75 0.34421897227687909 0.02862654576677387
76 0.34700390194374237 0.027621487102943279
77 0.3467154371103473 0.027147856512575681
78 0.34809593975681763 0.029763536536213175
79 0.34720342805572929 0.027894538004392792
80 0.34633094186527946 0.028366293141807948
81 0.3457583179667848 0.028863317098531498
82 0.34631208312786954 0.029096887820145148
83 0.34749197967413414 0.028258839912514856
84 0.34667955674343864 0.026831285589848979
85 0.3458905376159172 0.027405498556793566
86 0.34669279987581603 0.028005063364579159
87 0.34487372430956204 0.027015725074091487
88 0.34467894379611325 0.028689270801893523
89 0.34514957523179746 0.028766394908705827
90 0.34389138435245387 0.028129549733642827
91 0.34476359600841494 0.029314754441433288
92 0.34355809903498735 0.028340616194690912
93 0.34374690724735119 0.029469728858722535
94 0.34350183257828204 0.029222724411064459
95 0.34574420968438774 0.029381732322152257
96 0.34353105742509327 0.027115066244560247
97 0.34450711427242109 0.029241663042653496
98 0.34537366200862241 0.028254499653278201
99 0.34498073887270286 0.027341170203342497
100 0.34448465039375487 0.027687057694438431
101 0.34441390364992081 0.02814877025606757
102 0.34591987701125693 0.028232962017371983
103 0.34531917884736202 0.026678997147251037
104 0.34424586174398925 0.027295801031330492
105 0.34360819414886323 0.028314349543016055
106 0.3440892346046901 0.02893299041334315
107 0.34274387158729724 0.028430078047152779
108 0.34314365538482605 0.029759822140079641
109 0.34430080376033328 0.029403912200927685
110 0.34503652789353678 0.028182107208016151
111 0.34536389484405583 0.027401249038559148
112 0.34433794956350383 0.027132052387780329
113 0.34260632363654181 0.028173617211872351
114 0.34397878366858986 0.029809999446318788
115 0.34525013241092567 0.028545957150920322
116 0.34521583145756068 0.027204328454095476
117 0.34481415290707063 0.027163099493080548
118 0.34458322422221138 0.02760942852967176
119 0.34480653756062357 0.027854112377512841
120 0.34505600594376262 0.027715339406850222
121 0.34486524768398907 0.027442023695225276
122 0.34250604797301593 0.027635647702859933
123 0.34487872019472127 0.029806461402229215
124 0.3453326002219112 0.027504483626662513
125 0.34511211330266928 0.027127462703999308
126 0.34372807605638728 0.027288061461427159
127 0.34437530928065907 0.028644006338032275
128 0.34483736166369627 0.02795934962090274
129 0.34211891263542804 0.027702230210772512
130 0.34228915371322421 0.030187850757560055
131 0.34436053376632586 0.029941318554340814
132 0.34475442783207483 0.02812483941247353
133 0.34357529152246336 0.027662234440509897
134 0.34452904397274564 0.028939967277835526
135 0.34337989021898763 0.027706396781081274
136 0.34461931396063333 0.02880945467060891
137 0.34379149328882808 0.027738193332311114
138 0.34425043497051394 0.028836729851436673
139 0.34453355143941344 0.028492835206961921
140 0.34402256050039903 0.028040494135217173
141 0.34412830965342361 0.028277376335722425
142 0.34359258917097668 0.028110464765023987
143 0.34265758433567428 0.028844240192325107
144 0.34472685119510837 0.03006559483510347
145 0.34447378426934472 0.027648929354756848
146 0.34530871824643156 0.028527849628931238
147 0.34493434412121798 0.027230401249620027
148 0.34383804718092337 0.027916343810393165
149 0.34563224037646367 0.029001184816204742
150 0.34323292148093004 0.027468190445558587
151 0.37547624072650082 0.029306089607319844
